1 , 4299 , 2603 , 4535
2 , 3529 , 2489 , 3805
4 , 3525 , 2424 , 3785
16 , 3647 , 2450 , 3906
64 , 3739 , 2508 , 3994
256 , 4158 , 2481 , 4410
1024 , 6073 , 2631 , 6325
4096 , 13609 , 3122 , 13860
16384 , 45485 , 5948 , 45754
65536 , 172083 , 16752 , 172364
262144 , 696677 , 67872 , 696910
524288 , 1395653 , 136569 , 1395844
1 , 3786 , 2629 , 4009
2 , 3590 , 2411 , 3863
4 , 3561 , 2424 , 3831
16 , 3755 , 2537 , 4008
64 , 4196 , 2597 , 4450
256 , 4134 , 2627 , 4387
1024 , 6092 , 2625 , 6360
4096 , 13594 , 3093 , 13845
16384 , 45296 , 5973 , 45553
65536 , 171929 , 16527 , 172205
262144 , 696387 , 67563 , 696617
524288 , 1393311 , 136067 , 1393490
1 , 3784 , 2582 , 4009
2 , 3541 , 2407 , 3816
4 , 3571 , 2407 , 3841
16 , 3581 , 2501 , 3835
64 , 3672 , 2434 , 3938
256 , 4199 , 2463 , 4450
1024 , 6044 , 2577 , 6307
4096 , 13571 , 3079 , 13851
16384 , 45565 , 5982 , 45823
65536 , 173488 , 16797 , 173790
262144 , 695744 , 67833 , 695983
524288 , 1418850 , 142349 , 1419058
1 , 3874 , 2700 , 4126
2 , 3558 , 2447 , 3831
4 , 3518 , 2420 , 3770
16 , 3676 , 2546 , 3929
64 , 3650 , 2448 , 3901
256 , 4150 , 2487 , 4404
1024 , 6115 , 2668 , 6373
4096 , 13520 , 3103 , 13770
16384 , 45395 , 6109 , 45655
65536 , 171978 , 16631 , 172258
262144 , 724934 , 66531 , 725174
524288 , 1396126 , 137031 , 1396341
1 , 3813 , 2641 , 4051
2 , 3575 , 2449 , 3843
4 , 3606 , 2443 , 3862
16 , 3626 , 2481 , 3858
64 , 4186 , 2631 , 4446
256 , 4226 , 2607 , 4481
1024 , 6111 , 2615 , 6362
4096 , 13670 , 3160 , 13922
16384 , 45587 , 6135 , 45849
65536 , 171785 , 16627 , 172065
262144 , 697266 , 67971 , 697508
524288 , 1395103 , 136349 , 1395266
1 , 3779 , 2646 , 4011
2 , 3616 , 2560 , 3876
4 , 3585 , 2480 , 3835
16 , 3674 , 2513 , 3933
64 , 3726 , 2460 , 3988
256 , 4119 , 2484 , 4373
1024 , 6108 , 2635 , 6367
4096 , 13520 , 3102 , 13774
16384 , 45405 , 5974 , 45664
65536 , 173407 , 16631 , 173696
262144 , 695188 , 67701 , 695439
524288 , 1412611 , 137148 , 1412786
1 , 29593 , 2392 , 29819
2 , 12318 , 2217 , 12575
4 , 12101 , 2209 , 12358
16 , 12139 , 2208 , 12396
64 , 3499 , 2352 , 3754
256 , 3999 , 2409 , 4253
1024 , 5918 , 2618 , 6174
4096 , 13500 , 3101 , 13751
16384 , 45425 , 6023 , 45691
65536 , 172316 , 17141 , 172588
262144 , 787343 , 65476 , 787569
524288 , 1454283 , 134668 , 1454492
1 , 4888 , 2647 , 5204
2 , 3600 , 2354 , 3893
4 , 3476 , 2347 , 3763
16 , 12342 , 2388 , 12612
64 , 3551 , 2295 , 3813
256 , 3989 , 2339 , 4251
1024 , 5981 , 2474 , 6247
4096 , 13527 , 2923 , 13813
16384 , 45458 , 5864 , 45747
65536 , 172215 , 16869 , 172497
262144 , 737253 , 88852 , 737502
524288 , 1430664 , 173094 , 1430886
1 , 3959 , 2687 , 4214
2 , 3541 , 2419 , 3810
4 , 3629 , 2527 , 3883
16 , 3586 , 2456 , 3848
64 , 4459 , 2627 , 4718
256 , 4178 , 2605 , 4433
1024 , 6097 , 2572 , 6376
4096 , 13716 , 3173 , 13935
16384 , 45635 , 6127 , 45908
65536 , 172268 , 17132 , 172535
262144 , 697300 , 68036 , 697546
524288 , 1398197 , 137085 , 1398367
1 , 3831 , 2623 , 4064
2 , 3599 , 2442 , 3877
4 , 3572 , 2460 , 3824
16 , 3734 , 2510 , 3993
64 , 3814 , 2503 , 4077
256 , 4187 , 2488 , 4442
1024 , 6143 , 2660 , 6397
4096 , 13610 , 3078 , 13865
16384 , 45547 , 5972 , 45806
65536 , 173555 , 16977 , 173837
262144 , 695837 , 67614 , 696114
524288 , 1419790 , 136961 , 1420004
1 , 3840 , 2766 , 4090
2 , 3583 , 2519 , 3867
4 , 3609 , 2507 , 3891
16 , 3645 , 2515 , 3910
64 , 3711 , 2478 , 3981
256 , 4285 , 2548 , 4559
1024 , 6165 , 2671 , 6451
4096 , 13754 , 3191 , 14022
16384 , 45460 , 6109 , 45737
65536 , 172454 , 17297 , 172764
262144 , 697293 , 69361 , 697571
524288 , 1397079 , 137121 , 1397261
1 , 3787 , 2612 , 4050
2 , 3487 , 2265 , 3781
4 , 3393 , 2268 , 3655
16 , 4118 , 2543 , 4394
64 , 3550 , 2414 , 3814
256 , 4050 , 2364 , 4300
1024 , 6032 , 2497 , 6283
4096 , 13456 , 2940 , 13748
16384 , 45225 , 5842 , 45509
65536 , 172098 , 16859 , 172371
262144 , 750127 , 102620 , 750362
524288 , 1395129 , 135995 , 1395307
1 , 3818 , 2627 , 4057
2 , 3606 , 2424 , 3889
4 , 3588 , 2488 , 3852
16 , 3612 , 2466 , 3900
64 , 3758 , 2489 , 4024
256 , 4181 , 2496 , 4447
1024 , 6073 , 2588 , 6340
4096 , 13677 , 3087 , 13949
16384 , 45332 , 6055 , 45605
65536 , 172275 , 16800 , 172556
262144 , 697731 , 68120 , 697970
524288 , 1397446 , 136553 , 1397633
1 , 3820 , 2597 , 4051
2 , 3600 , 2433 , 3883
4 , 3619 , 2475 , 3898
16 , 3705 , 2562 , 3974
64 , 3767 , 2484 , 4037
256 , 4199 , 2476 , 4464
1024 , 6201 , 2669 , 6511
4096 , 13583 , 3043 , 13869
16384 , 45394 , 5985 , 45663
65536 , 171945 , 16562 , 172234
262144 , 695696 , 67952 , 695930
524288 , 1393414 , 135687 , 1393603
1 , 3791 , 2563 , 4029
2 , 3490 , 2444 , 3773
4 , 3540 , 2447 , 3811
16 , 4129 , 2609 , 4402
64 , 3756 , 2570 , 4033
256 , 4197 , 2493 , 4479
1024 , 6093 , 2650 , 6376
4096 , 13642 , 3103 , 13871
16384 , 45314 , 5956 , 45594
65536 , 182037 , 16906 , 182327
262144 , 697469 , 67495 , 697707
524288 , 1396200 , 136686 , 1396378
1 , 3819 , 2605 , 4052
2 , 3562 , 2339 , 3874
4 , 3429 , 2318 , 3707
16 , 3638 , 2384 , 3899
64 , 3519 , 2289 , 3781
256 , 4076 , 2318 , 4337
1024 , 5986 , 2474 , 6252
4096 , 13374 , 2904 , 13637
16384 , 45254 , 5851 , 45536
65536 , 178805 , 22074 , 179089
262144 , 734284 , 109332 , 734548
524288 , 1419400 , 142874 , 1419598
1 , 3875 , 2680 , 4126
2 , 3532 , 2456 , 3825
4 , 3581 , 2473 , 3865
16 , 3628 , 2466 , 3898
64 , 3766 , 2473 , 4029
256 , 4177 , 2523 , 4446
1024 , 6094 , 2621 , 6357
4096 , 13689 , 3125 , 13960
16384 , 45375 , 6082 , 45643
65536 , 172024 , 16697 , 172300
262144 , 695896 , 68038 , 696152
524288 , 1397282 , 136756 , 1397472
1 , 3889 , 2636 , 4120
2 , 3638 , 2426 , 3925
4 , 3540 , 2439 , 3825
16 , 4289 , 2649 , 4569
64 , 3763 , 2580 , 4041
256 , 4229 , 2490 , 4494
1024 , 6157 , 2690 , 6436
4096 , 13549 , 3043 , 13826
16384 , 45483 , 5989 , 45790
65536 , 171891 , 16559 , 172171
262144 , 697249 , 68072 , 697497
524288 , 1414731 , 136185 , 1414890
1 , 3880 , 2773 , 4127
2 , 3573 , 2438 , 3867
4 , 3617 , 2444 , 3902
16 , 3649 , 2458 , 3916
64 , 3701 , 2478 , 3970
256 , 4106 , 2445 , 4385
1024 , 6130 , 2639 , 6395
4096 , 13734 , 3110 , 14013
16384 , 45515 , 6131 , 45790
65536 , 174160 , 17208 , 174453
262144 , 696738 , 68365 , 696971
524288 , 1395107 , 136200 , 1395302
1 , 3843 , 2638 , 4082
2 , 3464 , 2343 , 3773
4 , 3437 , 2302 , 3729
16 , 3569 , 2366 , 3826
64 , 3569 , 2305 , 3829
256 , 3989 , 2315 , 4251
1024 , 5955 , 2475 , 6231
4096 , 13444 , 2920 , 13709
16384 , 45264 , 5796 , 45546
65536 , 171778 , 16339 , 172058
262144 , 696738 , 66974 , 696974
524288 , 1432272 , 155547 , 1432467
1 , 3874 , 2648 , 4134
2 , 3612 , 2462 , 3896
4 , 3646 , 2464 , 3928
16 , 4120 , 2644 , 4385
64 , 3773 , 2650 , 4038
256 , 4218 , 2493 , 4511
1024 , 7200 , 3759 , 7468
4096 , 13625 , 3123 , 13903
16384 , 45415 , 6051 , 45672
65536 , 171897 , 16669 , 172199
262144 , 696372 , 67515 , 696618
524288 , 1397044 , 136496 , 1397219
1 , 3892 , 2689 , 4145
2 , 3588 , 2444 , 3875
4 , 3591 , 2415 , 3848
16 , 3718 , 2555 , 3969
64 , 3702 , 2474 , 3971
256 , 4133 , 2451 , 4415
1024 , 6113 , 2631 , 6380
4096 , 13536 , 3047 , 13821
16384 , 45456 , 5944 , 45737
65536 , 173452 , 16694 , 173747
262144 , 716455 , 68324 , 716734
524288 , 1395563 , 136726 , 1395764
1 , 3792 , 2622 , 4033
2 , 3493 , 2377 , 3779
4 , 3587 , 2426 , 3854
16 , 3624 , 2430 , 3894
64 , 3685 , 2463 , 3955
256 , 4184 , 2474 , 4469
1024 , 6122 , 2621 , 6385
4096 , 13683 , 3094 , 13965
16384 , 45394 , 5994 , 45662
65536 , 172565 , 17031 , 172847
262144 , 697818 , 68521 , 698062
524288 , 1395332 , 136670 , 1395522
1 , 3797 , 2624 , 4036
2 , 3608 , 2431 , 3889
4 , 3488 , 2376 , 3794
16 , 3546 , 2341 , 3834
64 , 4038 , 2435 , 4299
256 , 4027 , 2500 , 4279
1024 , 5972 , 2460 , 6223
4096 , 13500 , 2969 , 13772
16384 , 45244 , 5743 , 45510
65536 , 171847 , 16628 , 172137
262144 , 744429 , 116468 , 744671
524288 , 1394354 , 136331 , 1394558
1 , 3810 , 2631 , 4060
2 , 3535 , 2414 , 3815
4 , 3582 , 2428 , 3861
16 , 3677 , 2501 , 3967
64 , 3725 , 2466 , 3994
256 , 4188 , 2496 , 4451
1024 , 6107 , 2658 , 6374
4096 , 13697 , 3119 , 13960
16384 , 45526 , 5997 , 45798
65536 , 174157 , 17122 , 174459
262144 , 696706 , 67579 , 696954
524288 , 1395337 , 136230 , 1395529
1 , 4462 , 2645 , 4706
2 , 3614 , 2407 , 3910
4 , 3582 , 2454 , 3864
16 , 3680 , 2553 , 3952
64 , 3745 , 2480 , 4008
256 , 4207 , 2565 , 4514
1024 , 6174 , 2710 , 6440
4096 , 13610 , 3118 , 13914
16384 , 45553 , 6055 , 45822
65536 , 172593 , 17002 , 172872
262144 , 695424 , 67504 , 695676
524288 , 1395137 , 136339 , 1395326
1 , 3819 , 2638 , 4095
2 , 3563 , 2405 , 3846
4 , 3626 , 2446 , 3904
16 , 3658 , 2452 , 3903
64 , 4174 , 2578 , 4460
256 , 4145 , 2608 , 4427
1024 , 6124 , 2597 , 6406
4096 , 14880 , 2542 , 15149
16384 , 45537 , 5992 , 45813
65536 , 171883 , 16504 , 172161
262144 , 697193 , 68007 , 697439
524288 , 1394836 , 136406 , 1395009
1 , 3840 , 2626 , 4079
2 , 3592 , 2422 , 3873
4 , 3562 , 2427 , 3830
16 , 3601 , 2380 , 3894
64 , 3532 , 2293 , 3793
256 , 3996 , 2295 , 4263
1024 , 5991 , 2476 , 6253
4096 , 13429 , 2862 , 13690
16384 , 45334 , 5832 , 45601
65536 , 173161 , 16220 , 173467
262144 , 695075 , 66911 , 695343
524288 , 1419111 , 141903 , 1419318
1 , 3934 , 2690 , 4202
2 , 3642 , 2469 , 3928
4 , 3589 , 2509 , 3874
16 , 3612 , 2453 , 3878
64 , 3730 , 2457 , 3993
256 , 4131 , 2474 , 4425
1024 , 6071 , 2580 , 6352
4096 , 13736 , 3126 , 14004
16384 , 45435 , 6034 , 45729
65536 , 171827 , 16576 , 172107
262144 , 696488 , 67754 , 696734
524288 , 1396856 , 136460 , 1397049
1 , 3857 , 2613 , 4091
2 , 3568 , 2447 , 3848
4 , 3623 , 2420 , 3896
16 , 3697 , 2537 , 3969
64 , 3715 , 2481 , 3981
256 , 4712 , 2619 , 4976
1024 , 6216 , 2789 , 6482
4096 , 13624 , 3052 , 13902
16384 , 45584 , 6080 , 45861
65536 , 172122 , 16878 , 172396
262144 , 780179 , 155791 , 780635
524288 , 1447485 , 192725 , 1447706
1 , 3873 , 2586 , 4159
2 , 3572 , 2455 , 3867
4 , 3550 , 2426 , 3829
16 , 3547 , 2446 , 3818
64 , 3657 , 2400 , 3920
256 , 4193 , 2478 , 4460
1024 , 6150 , 2605 , 6417
4096 , 13680 , 3136 , 13949
16384 , 45519 , 5977 , 45790
65536 , 172457 , 16766 , 172738
262144 , 697739 , 68012 , 698006
524288 , 1397117 , 137014 , 1397306
1 , 3808 , 2606 , 4110
2 , 3653 , 2525 , 3928
4 , 3623 , 2465 , 3907
16 , 3655 , 2536 , 3919
64 , 3846 , 2545 , 4170
256 , 4148 , 2393 , 4420
1024 , 5956 , 2474 , 6210
4096 , 13392 , 2911 , 13654
16384 , 45163 , 5723 , 45443
65536 , 171828 , 16452 , 172109
262144 , 703766 , 75848 , 704014
524288 , 1420022 , 142583 , 1420225
1 , 4824 , 2832 , 5092
2 , 3685 , 2660 , 3945
4 , 3611 , 2453 , 3882
16 , 3637 , 2511 , 3907
64 , 3836 , 2531 , 4054
256 , 4259 , 2569 , 4578
1024 , 6137 , 2616 , 6418
4096 , 13652 , 3185 , 13978
16384 , 45482 , 6136 , 45761
65536 , 172278 , 16901 , 172564
262144 , 697602 , 67979 , 697850
524288 , 1397426 , 136409 , 1397601
1 , 3822 , 2640 , 4059
2 , 3585 , 2400 , 3835
4 , 3586 , 2463 , 3870
16 , 3717 , 2548 , 3980
64 , 3761 , 2470 , 4017
256 , 4288 , 2557 , 4556
1024 , 6115 , 2607 , 6380
4096 , 13500 , 3043 , 13763
16384 , 45330 , 5920 , 45619
65536 , 172020 , 16449 , 172307
262144 , 696386 , 67401 , 696634
524288 , 1395093 , 136396 , 1395288
1 , 3775 , 2624 , 4009
2 , 3617 , 2459 , 3900
4 , 3598 , 2472 , 3877
16 , 3692 , 2485 , 3958
64 , 3731 , 2462 , 3999
256 , 4192 , 2471 , 4458
1024 , 6132 , 2598 , 6413
4096 , 13742 , 3120 , 14009
16384 , 45388 , 5879 , 45656
65536 , 171896 , 16574 , 172183
262144 , 696484 , 67884 , 696734
524288 , 1394761 , 136483 , 1394948
1 , 3880 , 2606 , 4111
2 , 3576 , 2478 , 3858
4 , 4119 , 2598 , 4401
16 , 3743 , 2672 , 4016
64 , 3638 , 2355 , 3934
256 , 4121 , 2402 , 4377
1024 , 6063 , 2499 , 6341
4096 , 13431 , 2932 , 13723
16384 , 45376 , 5781 , 45641
65536 , 171631 , 16223 , 171925
262144 , 745000 , 116777 , 745233
524288 , 1443553 , 184407 , 1443738
1 , 3956 , 2690 , 4278
2 , 3583 , 2452 , 3872
4 , 3576 , 2414 , 3856
16 , 3669 , 2493 , 3938
64 , 3815 , 2496 , 4084
256 , 4140 , 2486 , 4409
1024 , 6054 , 2592 , 6340
4096 , 13747 , 3087 , 14016
16384 , 47150 , 6313 , 47452
65536 , 172048 , 16846 , 172329
262144 , 697200 , 68037 , 697453
524288 , 1397112 , 137388 , 1397276
1 , 3865 , 2621 , 4146
2 , 3581 , 2466 , 3865
4 , 3586 , 2440 , 3866
16 , 3740 , 2531 , 4001
64 , 3738 , 2487 , 3989
256 , 4207 , 2490 , 4481
1024 , 6176 , 2621 , 6460
4096 , 13575 , 3047 , 13850
16384 , 45444 , 5954 , 45727
65536 , 171721 , 16434 , 172007
262144 , 697129 , 68978 , 697374
524288 , 1393653 , 135578 , 1393854
1 , 3719 , 2560 , 3998
2 , 4096 , 2498 , 4354
4 , 3656 , 2572 , 3934
16 , 3639 , 2453 , 3908
64 , 3667 , 2425 , 3936
256 , 4264 , 2534 , 4518
1024 , 6103 , 2669 , 6386
4096 , 13668 , 3133 , 13944
16384 , 45516 , 5961 , 45784
65536 , 171603 , 16404 , 171888
262144 , 697145 , 67949 , 697397
524288 , 1396044 , 137068 , 1396221
1 , 3799 , 2632 , 4079
2 , 3625 , 2493 , 3913
4 , 3580 , 2440 , 3867
16 , 3718 , 2490 , 3992
64 , 3640 , 2429 , 3911
256 , 4112 , 2389 , 4409
1024 , 5964 , 2478 , 6229
4096 , 13438 , 2886 , 13718
16384 , 74845 , 6223 , 75151
65536 , 181106 , 25974 , 181378
262144 , 697777 , 68108 , 698004
524288 , 1424305 , 145698 , 1424503
1 , 3879 , 2669 , 4139
2 , 3587 , 2435 , 3873
4 , 3620 , 2494 , 3894
16 , 3715 , 2512 , 4002
64 , 3803 , 2499 , 4078
256 , 4206 , 2499 , 4453
1024 , 6094 , 2610 , 6368
4096 , 13700 , 3122 , 13968
16384 , 45493 , 6017 , 45761
65536 , 171660 , 16550 , 171962
262144 , 697454 , 69440 , 697706
524288 , 1397505 , 137017 , 1397702
1 , 4107 , 2650 , 4379
2 , 3659 , 2568 , 3945
4 , 3584 , 2434 , 3865
16 , 3740 , 2535 , 4006
64 , 3771 , 2492 , 4023
256 , 4227 , 2475 , 4493
1024 , 6208 , 2660 , 6474
4096 , 13619 , 3097 , 13906
16384 , 45374 , 5968 , 45645
65536 , 171774 , 16564 , 172055
262144 , 697490 , 67687 , 697755
524288 , 1396038 , 137369 , 1396209
1 , 3779 , 2586 , 4058
2 , 3572 , 2436 , 3858
4 , 3600 , 2465 , 3883
16 , 3644 , 2444 , 3908
64 , 3745 , 2506 , 4016
256 , 4193 , 2476 , 4459
1024 , 6117 , 2611 , 6383
4096 , 13668 , 3139 , 13932
16384 , 45422 , 5950 , 45691
65536 , 172326 , 16729 , 172604
262144 , 697508 , 67928 , 697749
524288 , 1415685 , 137372 , 1415895
1 , 4071 , 2980 , 4329
2 , 3621 , 2468 , 3903
4 , 3531 , 2432 , 3802
16 , 3758 , 2577 , 4037
64 , 3724 , 2455 , 3990
256 , 4177 , 2483 , 4423
1024 , 6130 , 2652 , 6451
4096 , 13478 , 2940 , 13747
16384 , 45489 , 6080 , 45766
65536 , 171987 , 16796 , 172272
262144 , 697028 , 68363 , 697287
524288 , 1432621 , 155328 , 1432820
1 , 4156 , 2674 , 4416
2 , 3622 , 2612 , 3904
4 , 3597 , 2470 , 3879
16 , 3320 , 2111 , 3569
64 , 3760 , 2482 , 4030
256 , 4205 , 2477 , 4482
1024 , 6139 , 2619 , 6406
4096 , 13653 , 3050 , 13944
16384 , 45522 , 6122 , 45807
65536 , 171713 , 16508 , 171994
262144 , 697246 , 68087 , 697495
524288 , 1397696 , 137285 , 1397865
1 , 3831 , 2589 , 4068
2 , 3605 , 2432 , 3888
4 , 3613 , 2431 , 3895
16 , 3686 , 2497 , 3966
64 , 3776 , 2478 , 4041
256 , 4216 , 2465 , 4479
1024 , 6130 , 2605 , 6398
4096 , 13560 , 3057 , 13839
16384 , 45272 , 5938 , 45552
65536 , 172392 , 16643 , 172665
262144 , 696998 , 67849 , 697251
524288 , 1394933 , 136236 , 1395132
1 , 3780 , 2536 , 4062
2 , 3590 , 2422 , 3874
4 , 3547 , 2371 , 3831
16 , 3610 , 2419 , 3880
64 , 3687 , 2416 , 3956
256 , 4162 , 2464 , 4447
1024 , 6146 , 2616 , 6412
4096 , 13703 , 3124 , 13982
16384 , 45300 , 5894 , 45572
65536 , 171638 , 16468 , 171928
262144 , 731166 , 68669 , 731413
524288 , 1394783 , 136843 , 1394986
1 , 4214 , 2961 , 4489
2 , 3729 , 2577 , 4020
4 , 3566 , 2415 , 3862
16 , 3696 , 2481 , 3975
64 , 3692 , 2479 , 3916
256 , 4171 , 2484 , 4436
1024 , 6191 , 2636 , 6487
4096 , 13446 , 2920 , 13708
16384 , 45390 , 5880 , 45684
65536 , 172178 , 16825 , 172472
262144 , 745088 , 116713 , 745320
524288 , 1466345 , 171049 , 1466524
1 , 3949 , 2640 , 4274
2 , 3597 , 2445 , 3882
4 , 3640 , 2495 , 3925
16 , 3647 , 2514 , 3911
64 , 3770 , 2492 , 4040
256 , 4258 , 2502 , 4543
1024 , 6122 , 2610 , 6391
4096 , 15175 , 3347 , 15445
16384 , 45544 , 6012 , 45834
65536 , 171633 , 16360 , 171887
262144 , 697260 , 67864 , 697504
524288 , 1397574 , 136986 , 1397746
1 , 3846 , 2576 , 4113
2 , 3559 , 2400 , 3831
4 , 3576 , 2418 , 3843
16 , 3767 , 2539 , 4027
64 , 3732 , 2454 , 3987
256 , 4217 , 2443 , 4479
1024 , 6235 , 2667 , 6516
4096 , 13669 , 3082 , 13925
16384 , 45405 , 5903 , 45674
65536 , 172029 , 16424 , 172302
262144 , 695570 , 67830 , 695811
524288 , 1395908 , 136359 , 1396088
1 , 4730 , 2635 , 4990
2 , 3598 , 2557 , 3872
4 , 3618 , 2440 , 3911
16 , 3660 , 2460 , 3890
64 , 3754 , 2490 , 4016
256 , 4189 , 2474 , 4447
1024 , 6144 , 2618 , 6399
4096 , 13624 , 3086 , 13892
16384 , 45528 , 5957 , 45811
65536 , 172248 , 16891 , 172525
262144 , 697735 , 67938 , 697968
524288 , 1394774 , 136064 , 1394897
1 , 3814 , 2640 , 4040
2 , 3586 , 2420 , 3859
4 , 3576 , 2488 , 3833
16 , 3692 , 2482 , 3945
64 , 3682 , 2444 , 3969
256 , 4109 , 2423 , 4378
1024 , 6137 , 2630 , 6393
4096 , 13474 , 3023 , 13772
16384 , 45584 , 5888 , 45881
65536 , 171989 , 16650 , 172227
262144 , 769338 , 121938 , 769570
524288 , 1406163 , 147546 , 1406346
1 , 3840 , 2655 , 4136
2 , 3602 , 2426 , 3871
4 , 3618 , 2460 , 3890
16 , 3684 , 2459 , 3937
64 , 3729 , 2464 , 3984
256 , 4222 , 2463 , 4479
1024 , 6062 , 2588 , 6314
4096 , 13623 , 3066 , 13898
16384 , 45457 , 6041 , 45720
65536 , 173380 , 16567 , 173680
262144 , 695466 , 67835 , 695718
524288 , 1396295 , 136453 , 1396472
1 , 4097 , 2624 , 4367
2 , 3661 , 2578 , 3948
4 , 3603 , 2457 , 3883
16 , 3806 , 2536 , 4062
64 , 3830 , 2510 , 4111
256 , 4179 , 2427 , 4453
1024 , 6210 , 2659 , 6464
4096 , 13548 , 3046 , 13826
16384 , 45374 , 5929 , 45639
65536 , 171671 , 16446 , 171940
262144 , 717329 , 68238 , 717576
524288 , 1395822 , 136461 , 1396000
1 , 3728 , 2572 , 4025
2 , 3543 , 2380 , 3815
4 , 3551 , 2391 , 3821
16 , 3615 , 2436 , 3870
64 , 3666 , 2422 , 3918
256 , 4213 , 2515 , 4465
1024 , 6084 , 2608 , 6341
4096 , 14127 , 3217 , 14390
16384 , 45463 , 6176 , 45721
65536 , 172193 , 16902 , 172480
262144 , 697203 , 67970 , 697436
524288 , 1395792 , 136173 , 1395950
1 , 3805 , 2621 , 4066
2 , 3585 , 2429 , 3828
4 , 3610 , 2435 , 3882
16 , 3698 , 2527 , 3955
64 , 3684 , 2425 , 3949
256 , 4147 , 2450 , 4400
1024 , 6135 , 2610 , 6386
4096 , 13536 , 3084 , 13791
16384 , 45291 , 5877 , 45608
65536 , 171694 , 16358 , 171984
262144 , 694514 , 66450 , 694753
524288 , 1419724 , 142598 , 1419923
1 , 4158 , 2694 , 4411
2 , 3599 , 2563 , 3876
4 , 3597 , 2477 , 3893
16 , 3649 , 2482 , 3908
64 , 3783 , 2452 , 4038
256 , 4182 , 2482 , 4443
1024 , 6020 , 2553 , 6297
4096 , 13620 , 3051 , 13890
16384 , 45472 , 6073 , 45734
65536 , 171936 , 16523 , 172202
262144 , 697526 , 68135 , 697770
524288 , 1395964 , 135862 , 1396135
1 , 4379 , 2632 , 4676
2 , 3559 , 2412 , 3829
4 , 3543 , 2411 , 3816
16 , 3680 , 2500 , 3941
64 , 3749 , 2453 , 4001
256 , 4217 , 2462 , 4468
1024 , 6176 , 2612 , 6425
4096 , 13606 , 3066 , 13884
16384 , 45988 , 6083 , 46265
65536 , 171658 , 16592 , 171947
262144 , 696456 , 67227 , 696692
524288 , 1397205 , 137371 , 1397383
1 , 3830 , 2614 , 4108
2 , 3602 , 2414 , 3884
4 , 3632 , 2486 , 3948
16 , 3668 , 2424 , 3928
64 , 3708 , 2422 , 3974
256 , 4137 , 2450 , 4411
1024 , 6119 , 2571 , 6395
4096 , 13664 , 3068 , 13927
16384 , 45467 , 5914 , 45744
65536 , 172290 , 16941 , 172575
262144 , 696148 , 68270 , 696389
524288 , 1396032 , 137159 , 1396206
1 , 4107 , 2676 , 4371
2 , 3664 , 2585 , 3894
4 , 3565 , 2432 , 3836
16 , 3818 , 2562 , 4083
64 , 3861 , 2530 , 4135
256 , 4205 , 2492 , 4477
1024 , 6201 , 2703 , 6454
4096 , 13647 , 3092 , 13900
16384 , 45311 , 5829 , 45619
65536 , 171971 , 16768 , 172257
262144 , 731031 , 102614 , 731270
524288 , 1445778 , 168897 , 1445919
1 , 3904 , 2698 , 4188
2 , 3653 , 2483 , 3926
4 , 3606 , 2456 , 3838
16 , 3670 , 2502 , 3923
64 , 3837 , 2510 , 4094
256 , 4210 , 2516 , 4473
1024 , 6113 , 2611 , 6368
4096 , 14126 , 3239 , 14409
16384 , 45472 , 6179 , 45741
65536 , 171950 , 16600 , 172244
262144 , 697677 , 68382 , 697910
524288 , 1398993 , 138138 , 1399158
1 , 3822 , 2655 , 4046
2 , 3619 , 2452 , 3890
4 , 3581 , 2461 , 3837
16 , 3791 , 2569 , 4044
64 , 3766 , 2488 , 4020
256 , 4245 , 2490 , 4499
1024 , 6143 , 2627 , 6407
4096 , 13591 , 3061 , 13851
16384 , 45683 , 6191 , 45944
65536 , 173389 , 16762 , 173686
262144 , 695583 , 67521 , 695846
524288 , 1394847 , 136820 , 1395030
1 , 4011 , 2611 , 4276
2 , 2465 , 2424 , 2718
4 , 3543 , 2405 , 3820
16 , 3666 , 2472 , 3925
64 , 3749 , 2434 , 4006
256 , 4193 , 2484 , 4448
1024 , 6124 , 2642 , 6382
4096 , 13781 , 3109 , 14037
16384 , 45483 , 6050 , 45746
65536 , 171644 , 16483 , 171921
262144 , 697360 , 67974 , 697598
524288 , 1395542 , 136749 , 1395715
1 , 3878 , 2673 , 4144
2 , 3611 , 2437 , 3883
4 , 3586 , 2491 , 3842
16 , 3741 , 2535 , 3999
64 , 3706 , 2468 , 3961
256 , 4235 , 2542 , 4493
1024 , 6128 , 2665 , 6383
4096 , 13702 , 3118 , 13974
16384 , 45804 , 6071 , 46074
65536 , 171891 , 16595 , 172194
262144 , 765723 , 118822 , 765954
524288 , 1403433 , 144310 , 1403611
1 , 3876 , 2680 , 4188
2 , 3584 , 2475 , 3855
4 , 3652 , 2476 , 3907
16 , 3648 , 2488 , 3903
64 , 4713 , 3013 , 5002
256 , 4233 , 2427 , 4505
1024 , 6118 , 2596 , 6386
4096 , 13633 , 3072 , 13888
16384 , 45573 , 6101 , 45832
65536 , 173764 , 16882 , 174054
262144 , 695921 , 68055 , 696171
524288 , 1395051 , 136428 , 1395194
1 , 5073 , 3827 , 5304
2 , 3676 , 2570 , 3977
4 , 3679 , 2465 , 3943
16 , 3732 , 2520 , 3989
64 , 3862 , 2544 , 4121
256 , 4172 , 2490 , 4429
1024 , 6176 , 2636 , 6450
4096 , 13614 , 3081 , 13868
16384 , 45456 , 6008 , 45722
65536 , 171901 , 16466 , 172165
262144 , 697068 , 68201 , 697296
524288 , 1395684 , 136695 , 1395848
